ID,RecipeNumber,RecipeCode,RecipeName,CommentID,UserID,UserName,UserReputation,CreationTimestamp,ReplyCount,ThumbsUpCount,ThumbsDownCount,Rating,BestScore,Recipe_Review
58,63,24886,Chicken and Dumplings,sp_aUSaElGf_24886_c_278682,u_1oKVZzhQe2T1Ff5kFXACK2mhXml,ebramkamp,20,1622717697,0,0,0,5,100,"Super fast and easy way to get a hearty meal on the table. This tastes like it has been simmering all day. I will be making this recipe many, many times.  It&#39;s a keeper."
135,45,41384,Black Bean â€˜nâ€™ Pumpkin Chili,sp_aUSaElGf_41384_c_154191,u_1oKWLASgNclYMmU2wfeLc7p4aN6,lrogoz,1,1622717081,0,0,0,5,100,"Have made this twice now, and it is yummy! I used a pound of ground turkey breast, browned instead of cubed turkey. My kids even liked it. You don&#39;t taste the pumpkin, and it makes it more nutritious!"
24,2,3309,Best Ever Banana Bread,sp_aUSaElGf_3309_c_398728,u_1oKdbiXQbcDifjwGQTcROuOcwaE,Gina,1,1622718311,0,2,0,5,253,I try a variety of  banana bread recipes and this 1 is easy and everyone loves ir. My husband said that we could stay with this recipe from now on!
650,3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_330575,u_1oKVbmHDCK2MBpqtv6GB3529Nw7,maggieaw,1,1622717982,0,0,0,5,100,This soup is awesome! I did not have any ground beef but had some pot roast left over so I cut in small chunks and added instead. Delicious warm and hearty soup. (a few chopped jalepenos added would be a good addition too)
43,66,7752,Chocolate Caramel Candy,sp_aUSaElGf_7752_c_279664,u_1oKWCwNCXoXkoGRcqVO50sScBgl,lp1627,1,1622717748,0,0,0,3,100,"TASTES GOOD ENOUGH, A LOT OF STEPS, MY FAMILY JUST WAS&#39;NT A BIG FAN"
35,90,33743,Tennessee Peach Pudding,sp_aUSaElGf_33743_c_408063,u_1oKdm7C677b285enXwhw3M2uv0i,KelleyDanneman Davidson,1,1622718346,0,1,0,5,193,No adjustments needed on this one!  Absolutely delicious!
79,39,28058,Shrimp Scampi,sp_aUSaElGf_28058_c_126692,u_1oKVs8nkfW1jV2OUo0sEgL0piBd,andreakeele,1,1622716968,0,0,0,5,100,"Delicious! Easy to prepare, flavorful, and loved by everyone. Just as a side note, if you are serving this with pasta, there is not a lot of liquid, so you may want to add some for your pasta. I used a splash of olive oil, but some white wine or broth might taste good, too."
44,35,27696,Flavorful Pot Roast,sp_aUSaElGf_27696_c_143160,u_1oKWYXQW2Z18P8sVjZPoGHfZHxa,chefheidi18,10,1622717048,0,0,0,4,100,Flavorful.
145,62,1152,Pork Chops with Scalloped Potatoes,sp_aUSaElGf_1152_c_110494,u_1oKVnJsnrmOlXNpDukzBvbNfSNe,JumpRiverGem,1,1622716908,0,0,0,5,100,A simple and comforting dish.  Loved it!
35,59,414,Lemon Blueberry Bread,sp_aUSaElGf_414_c_419935,u_1oKdy8pzYV7jmrozxocPIjRVFTO,BarbaraBenayoun,1,1622718413,0,12,1,5,400,This recipe was excellent thank you !  For the ones that mention the butter for the glaze obviously  didnt read the recipe properly ! It says glaze ingredient :sugar and lemon juice!  If you going to complaint when a chef kindly share their work then maybe you need to remove yourself from their following !
610,1,14299,Creamy White Chili,sp_aUSaElGf_14299_c_301527,u_1oKWC6SRruPQG1AShb0r6d6rcRT,AMWmomofsix,1,1622717855,0,0,0,5,100,"This chili is really good. I add milk instead of whipping cream (I think the whipping cream is too sweet), only one can of chilies, and 1 cup grated cheddar cheese right before serving. My husband said it tasted amazing!"
117,11,12003,Traditional Lasagna,sp_aUSaElGf_12003_c_309954,u_1oKY9edcevqpLTsurU4YZtC83Zw,pharm1640,1,1622717899,0,0,0,5,100,This is absolutely delicious. Only change I did was use half cottage cheese and half ricotta of the total 32 ounces of both.
238,9,42083,Enchilada Casser-Ole!,sp_aUSaElGf_42083_c_417024,u_1oKWYH5LIeQ0bVzJfNnwwYxtEkD,mcglaurie,1,1622718426,0,0,0,5,100,"This is a very good recipe, my husband loved it!!!! It was a little too spicy for me so I think I will use a milder salsa next time. Couldn&#39;t tell the difference with the Italian dressing in it at all but will use it again. I did use regular sour cream and cheese instead of lite."
355,7,12540,Flavorful Chicken Fajitas,sp_aUSaElGf_12540_c_137296,u_1oKVZTi0UOjTtdNBtFIYYHyN2x6,LauraManning,1,1622717002,0,0,0,5,100,Excellent flavor.  I&#39;ve made this many times.
60,12,19731,Cauliflower Soup,sp_aUSaElGf_19731_c_387011,u_1oKd4sudZQPgu6YALiC7bW7mKMs,SusanHoward,1,1622718260,0,0,0,4,100,"Great basic recipe. I added 2 teaspoons Tuscan seasoning, onion, more celery, more carrot, minced garlic, and more chopped celery. Yum!"
18,53,3143,Pumpkin Bars,sp_aUSaElGf_3143_c_397169,u_1oKbq3mVOmWug4JMS2uDhhflDbe,Rosanna,1,1622718305,0,18,2,5,414,"I msde this minus canola oil, using 1 cup of homemade applesauce. It is moist and delicious beyond belief!"
614,1,14299,Creamy White Chili,sp_aUSaElGf_14299_c_165216,u_1oKWSeXxUl2wXHbzhRzVLE4lkFY,TonyaS,1,1622717148,0,0,0,5,100,I didn&#39;t have the beans so I made it without &amp; it was more like a soup. It was delicious. I will definitely make this again. And again and again. :)
287,3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_330562,u_1oKVablKMkibBB38DONTkvYxO3d,knscuba,1,1622717980,0,0,0,5,100,This soup is amazing. I will definitely make this again. The ideas in the other reviews are something I will try. You won&#39;t be dissappointed.
55,56,27675,Peanut Butter Cup Cheesecake,sp_aUSaElGf_27675_c_194723,u_1oKWlpSeOwOuwJWYKw1LA4BZOhp,DanielleRie,1,1622717325,0,0,0,5,100,I made this for Thanksgiving and my whole family loved it and there were no left-overs!!!
46,19,1693,Moist Chocolate Cake,sp_aUSaElGf_1693_c_125072,u_1oKVy8mohNXwQjjxjG3jSE6Lzyn,MadelineCarraway,1,1622716952,0,0,0,5,100,Delicious family loved it
88,52,27434,Asian Chicken Thighs,sp_aUSaElGf_27434_c_157898,u_1oKVaXcpN0u6QpaTrWEsZp69OSk,annaf27,1,1622717127,0,0,0,5,100,I added chopped red onions &amp; fresh minced gingerroot. So yummy!  Would have liked more sauce for rice though.
148,30,39549,Forgotten Jambalaya,sp_aUSaElGf_39549_c_364536,u_1oKaK9KPydfwhC9PfI5oAxz35cq,squarepeach,1,1622718164,0,0,0,5,100,We loved it!  I am going to make it Monday for a group dinner meeting.  My only modification was to reduce the heat for myself; I put the hot sauce on the table.  The flavor was wonderful!  Thanks!
11,48,9739,Best Ever Potato Soup,sp_aUSaElGf_9739_c_23ZCmODLHa7TnJuW65ZSADaNtxx,u_vro9kUC7AFGu,tsuop,90,1641932380,0,20,6,5,799,"This is an excellent soup.   The only changes I made was fresh celery in place of the seeds &amp; sharp cheese in place of Velveeta, my family loved it.  Thank you Coleen."
105,33,32535,Creamy Grape Salad,sp_aUSaElGf_32535_c_168678,u_1oKXGT5URLWBiiFAUJRbnXjr6tf,Robin72,1,1622717155,0,0,0,3,100,I found that a little of this goes a long way as it is somewhat on the sweet side.
183,11,12003,Traditional Lasagna,sp_aUSaElGf_12003_c_157296,u_1oKVeq2rJ0OLIv0bTI2TdXZUSxi,kshea,1,1622717105,0,0,0,5,100,"I add a few more seasonings, but this is excellent!"
50,79,33121,Chocolate Chip Oatmeal Cookies,sp_aUSaElGf_33121_c_272782,u_1oKWbKlxnnFGKLGBKB7R910BgpY,teris9,1,1622717722,0,0,0,5,100,"Since I didn&#39;t check my pantry before starting the recipe, I used both Crisco and butter in place of the latter; one packet of Dream Whip in place of the instant vanilla pudding; only one cup of chocolate chips (since that&#39;s all I had); and one cup of toffee bits (to make up for the missing mix-ins). Despite ALL of these changes, the cookies were chewy, moist, and *very* tasty. I&#39;ve added it to my recipe box!"
58,26,386,Hot Milk Cake,sp_aUSaElGf_386_c_415903,u_1oKe53XoeTGtMUxkSIhqDogo6hm,JuliaGonzalez,1,1622718425,0,0,0,5,100,This came out beautiful and fluffy and moist and delicious. I am not a professional baker just a hobby from home and had no problems with the recipe and directions. I will have to make this over and over again.
40,94,8015,Easy Peanut Butter Fudge,sp_aUSaElGf_8015_c_347100,u_1oKXbolQ6AkSSJZYsfJkLYrj2aV,mjpark47,1,1622718087,0,0,0,3,100,Too sweet for me.  Not enough peanut butter taste.
106,1,14299,Creamy White Chili,sp_aUSaElGf_14299_c_254683,u_1oKZk0RlcxIV7XlASTNKQ9281Jt,JoyKennel,1,1622717635,0,0,0,5,100,"My husband made this the other night for a crowd and it was delicious!  He did not add the jalapeno because we didn&#39;t know if all the people could handle or enjoy that.  Agree with the reviewers about it being thin, but you can add crackers at the table or just tweak with cornstarch, sour cream, or cream cheese."
1,85,39334,Chicken Penne Casserole,sp_aUSaElGf_39334_c_2FNPKKhAomMHKfJVUxzClOLPuR3,u_pwQqbj9uSsjF,LORA306,1,1664329503,0,0,0,4,523,This was tasty and the house smelled wonderful as it cooked.  We really liked it but didn&#39;t love it.  It took a fair amount of prep too.
98,36,1196,Pumpkin Bread,sp_aUSaElGf_1196_c_141348,u_1oKWGivL0PyoJ1ola6QkIfFDsLM,aeweaver,1,1622717038,0,0,0,5,100,fantastic  I added 1/2 cup baby oatmeal to it
49,80,39581,Homemade Peanut Butter Cups,sp_aUSaElGf_39581_c_132995,u_1oKVaZNNOozViDDdU3EgnOdlHxt,mom2lauren,10,1622716976,0,0,1,5,100,Easy peasy!  I  made another 1/2 batch so I was expecting to get  44 peanut butter cups.  I ended up with 8 1/2 dozen.  I had to melt some more chocolate.  Maybe I wasn&#39;t using enough peanut butter mixture in each one?  At any rate  they were a hit.  I can&#39;t eat them but my kids &amp; hubby said  they were awesome :)
140,13,32480,Basic Homemade Bread,sp_aUSaElGf_32480_c_408407,u_1oKcvMwOs8mKOlSSkYGSYo34hFs,SteveElynuik,1,1622718346,0,0,0,0,100,"ok everyone, with bread, more flour = more dense, less flour = more fluffy. I do 1/2 recipes and i rarely use more than 2.5 cups of flour   once you learn this, this recipe, along with your breadmaking skill in general,  is great."
251,14,7178,Zucchini Cupcake,sp_aUSaElGf_7178_c_268498,u_1oKVxaz56wrkMuS7Jt2KUcXnqKG,ppeart,1,1622717666,0,0,0,0,100,re: zucchini cupcakes---these are so moist and full of flavor--if you don&#39;t want to frost em just have them with cool whip!!
84,77,16458,Cherry Bars,sp_aUSaElGf_16458_c_178590,u_1oKXAuYiuG0HzQ8mPJmIJYIwZJG,pkah51,1,1622717230,0,1,0,5,193,"I have used this recipe for over 20 years.  My family loves it.  I even make it in 3 round cake pans, and take it to bake sales, and they are gone in  minutes for a good price.  I also change up the pie filling.  Mine doesn&#39;t call for the glaze.  It has you sift powdered sugar over the top after it is cool.   We love it as coffee cake in the morning too.   My grandchldren can&#39;t get enough of it."
317,12,19731,Cauliflower Soup,sp_aUSaElGf_19731_c_335659,u_1oKWC9J6Q9jrp30w0xm4qVe8Z2p,Salbo,1,1622718023,0,0,0,5,100,This was delicious! I made it just as the recipe said and I did put in a tiny amount of hot pepper sauce. We loved it
140,49,45495,Gluten-Free Banana Bread,sp_aUSaElGf_45495_c_211391,u_1oKWAwST4nmkGjy9rVsOm2Djogb,gigard56,1,1622717346,0,0,0,5,100,I used All purpose Gluten Free baking mix from Arrowhead Mills.  I found that if you use two disposable bread tins they do come out doughy in the center. They come out perfect and both loafs were consumed in one day. I making this again now.
129,86,4383,First-Place Coconut Macaroons,sp_aUSaElGf_4383_c_215039,u_1oKYIM0n6vdL7KeVorNxB9nWxlP,nanaof3boys,1,1622717400,0,0,0,5,100,"I was looking for a quick and easy yet delicious macaroon recipe and I found it.  My husband loved it!  I followed the recipe to the letter and all I can say is I will have to double the recipe next time, just not enough with 1 batch!"
71,92,141947,Ham and Swiss Sliders,sp_aUSaElGf_141947_c_177343,u_1oKWGfv0rvapEH9gMlfBnPhrlwh,SandiB75,1,1622717222,0,1,0,5,193,"I have never been one to like horseradish or mustard. That said, I blended sour cream and added horseradish to taste. The zip of the horseradish is part of what makes these so good! The dressing made to pour over the sandwiches, even with the dijon, rounds these out perfectly. I was SO glad I tried this and the family devours them! The convenience of making them several hours in advance, going to run errands or work in the yard/house, then poppin them in the oven when we get hungry is great too. A keeper of a recipe!!"
150,23,14600,Buttery Cornbread,sp_aUSaElGf_14600_c_119308,u_1oKVZknWTwKSrYF2HeOZpNhMDqU,darlenam,1,1622716939,0,0,0,5,100,Best cornbread ever! Love the sweet taste. I make giant muffins with the mix. Make this every time we want cornbread/corn muffins.
97,23,14600,Buttery Cornbread,sp_aUSaElGf_14600_c_265417,u_1oKYlf9rsu8cjN3iY8PrCxYQ5v3,dijon37,1,1622717639,0,1,0,5,193,Perfect cornbread....moist and delicious.  I did cut the sugar back to about 2/3 cup which still gave it a slight sweetness.  Served it with ribs during football game and it got rave reviews!
6,91,3683,Caramel Heavenlies,sp_aUSaElGf_3683_c_173774,u_1oKWmDVOHHDTk9zrHrtTBgizP7t,doralice,1,1622717179,0,0,0,5,100,I have made Carmel Heavenlies  many times. The first time was when I received &#34;Taste of Home&#34; magazine. I took them to a bake sale and included the recipe . Was a great hit..
56,89,1324,Porcupine Meatballs,sp_aUSaElGf_1324_c_398205,u_1oKiEWR9pni1e242xOgdqkESU2O,SuzieThomas,1,1622718311,0,1,0,0,193,I substituted the tomato sauce with a can of cracked black pepper and roasted garlic crushed tomatoes
13,50,100276,Grilled Huli Huli Chicken,sp_aUSaElGf_100276_c_385800,u_1oKVZbsxi9Xvwi48Dv2eT6JuFXp,cynandtom,80,1622718272,0,4,0,5,329,"Fantastic flavorful chicken!  Hubby and I both loved it. I halved the marinade and made 4 boneless breasts.  I forgot to marinate it the night before, and it was still amazing.  A definite easy keeper."
212,2,3309,Best Ever Banana Bread,sp_aUSaElGf_3309_c_303536,u_1oKabZr8LidYitGhGXqA9Z7xSWo,tand3300,1,1622717849,0,0,0,5,100,This has become my family&#39;s go-to recipe for banana bread! We all love the tremendous flavor!
147,38,1063,Frosted Banana Bars,sp_aUSaElGf_1063_c_126759,u_1oKVbt7b46ZJo30ymotT5a9MTDY,kaitlyn'smommy,1,1613048326,0,0,0,0,100,<p>Delicious! Extremely easy to make and the cream cheese frosting is divine.</p>
26,6,21444,Favorite Chicken Potpie,sp_aUSaElGf_21444_c_432802,u_1tOHurrCqQG4XjzDD9iK8jRm6wR,CyanRadio,0,1622648873,0,3,0,5,297,The best recipe Iâ€™ve found! I used a deep dish pie pan and it came out beautifully. Will definitely make many times. Shared a photo of it with my daughter who asked me to make her one this weekend!
179,28,12734,Cheesy Ham Chowder,sp_aUSaElGf_12734_c_151650,u_1oKVbBNo3rHvSNieZn0tXcaptee,ojc0806,1,1622717084,0,0,0,5,100,Great tasting. Followed directions exactly and will definitely be making again!
28,44,31278,Corn Pudding,sp_aUSaElGf_31278_c_352454,u_1oKVsdg4PtZcJQAD00DjfbD1R0u,marcibanes,1,1622718091,0,0,0,4,100,Very good and simple to prepare.  The only change I made was not adding the cream corn and instead 2 cans of whole corn.  I would take the advice from others and increase the temperature to 350.  At 325 the center was not done.
94,87,11330,Twice-Baked Potato Casserole,sp_aUSaElGf_11330_c_205227,u_1oKY3u3iO23JMpSRn0uIGVtRikE,andee1572,1,1622717351,0,0,0,5,100,I saw this recipe years ago in the Quick Cooking Magazine.  I have been making it ever since as it is a family favorite....it&#39;s often requested by the kids for their birthday dinner!
343,3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_330294,u_1oKVZfQBhgRUCOwfHv6F4RA51zQ,Sue Zappa,1,1622717990,0,0,0,5,100,This soup has been a top favorite of our family of 8 since the first time I made it back in Oct. 1996.  Many of our kids choose it for their birthday meal entrÃ©e.  It&#39;s wonderful with a hearty bread that&#39;s good for dunking in the soup.  Also good with chopped up dill pickles--my personal favorite touch. :)
7,20,6504,Momâ€™s Meat Loaf,sp_aUSaElGf_6504_c_29eOgljUVyF2R24fl43e7pr4f8g,u_Bp3JhaLariSN,Louis044,1,1653470197,0,9,13,0,516,Almost all meatloaf recipes lack one thing that will take it to the next level. That is one medium grated carrot.
76,32,17310,Seafood Lasagna,sp_aUSaElGf_17310_c_109285,u_1oKVaqd516rVIopDZNz2XojkFsp,mareebremom,1,1622716898,0,0,0,5,100,A good friend made this lasagna &amp; it&#39;s been on my mind since then! It is DELICIOUS! I asked her for the recipe &amp; she sent it (from this website). This lasagna was just delicious. I&#39;d never had a seafood lasagna and it was any &amp; everything I could imagine...seasoned well (she made a few changes to the recipe)! I will be making this delightful dish soon &amp; for company &amp; holidays. :0)
53,15,10252,Liâ€™l Cheddar Meat Loaves,sp_aUSaElGf_10252_c_291736,u_1oKX2k0WFjTIj4dRpO5jcBmEsDL,linlo62,1,1622717783,0,0,0,5,100,"These are the best!  Just had them last night for dinner.  The only change (because of preference) is using a small can of tomato paste instead of ketchup.  Started making these in 2000 when they were in the annual TOH book.  My son would say if he was ever on death row and had to choose his last meal, it would be these.  I promised him I would make them whenever he wanted so he wouldn&#39;t have to commit a crime to have them for dinner!"
90,5,42386,Pumpkin Spice Cupcakes with Cream Cheese Frosting,sp_aUSaElGf_42386_c_373426,u_1oKVeOeAeqriVeF23kDrEnVOGks,keverwann,10,1622718152,0,0,1,5,100,"Worth the work!I used homemade pumpkin puree (1 3/4 cup) instead of the canned pumpkin, made my own pumpkin pie spice, and used soured milk instead of the buttermilk.I think the recipe needed a little less liquid on the day I made it, but I went against my better judgement and used all the recipe called for. Thus, the cupcakes didn&#39;t set fast enough in the oven and had &#34;hat brims&#34; of batter that cooked over the top of the liners instead of rising in a nice dome.I also made half of the frosting (as suggested by previous reviewers) and it covered all 30 (not 24 as the recipe claims) cupcakes nicely. The frosting tasted very good despite the fact that it calls for (what I think is) a lot of cinnamon.As to why frosting might not be setting up (as mentioned by Alie0717): If you make cream cheese frosting with low-fat (Neufchatel cheese) or fat-free cream cheese, it doesn&#39;t have the fat required to whip up and set the frosting. Soupy cream cheese frosting can be fixed by using only full-fat or regular cream cheese. Remember, the cream cheese is replacing butter in quick buttercream frosting to make cream cheese frosting."
70,44,31278,Corn Pudding,sp_aUSaElGf_31278_c_144512,u_1oKVaiSWKwFrAZ6cX0Hy6iv5pgJ,kmpatch,1,1622717054,0,1,0,4,193,"Four stars because I made so many substitutions, but this is an easy recipe that adapts well to different tastes. I went the savory route: used only 1 T. sugar, added 1/2 c. chopped onion and 1 chopped jalapeno, sprinkled cheddar cheese on top the last few minutes of baking. Wow - was it good!"
706,3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_173015,u_1oKVz0UQ2LPqOdmUPoBh1V04t3d,julieehle,1,1622717176,0,0,0,5,100,I have been making this recipe since it was first published in 1996. It is a family favorite that I make at least once a month fall through spring. I add a bit of cayenne or tabasco for my family who likes food zippy! Wonderful recipe! I also have found that using frozen hash browns is a timesaver.
143,59,414,Lemon Blueberry Bread,sp_aUSaElGf_414_c_220429,u_1oKVe3VzFoZS3diE2OXcoxjOEqK,psalm134_2,1,1622717440,0,0,0,5,100,I&#39;ve made this several times now and it&#39;s gone before it has time to cool.  I use extra lemon in both the bread and the glaze to give it a yummy tart flavor.
71,6,21444,Favorite Chicken Potpie,sp_aUSaElGf_21444_c_421865,u_1oKe7jdEYquLtkB8T2jZmRrwsVU,RainaClark,1,1622718420,0,1,0,5,193,This was sooo good. Will make it again.
202,19,1693,Moist Chocolate Cake,sp_aUSaElGf_1693_c_119427,u_1oKVgJodI5QVn2IVCGzkUGJnTQ3,cindyost,1,1622716941,0,0,0,0,100,Best Chocolate Cake ever.
23,49,45495,Gluten-Free Banana Bread,sp_aUSaElGf_45495_c_143953,u_1oKWN0pD0etZqbLX3l6FCFmZBGt,BrendaCooper,1,1622717051,0,1,0,5,193,"For some reason, it wouldn&#39;t let me rate this recipe 5 stars. (Only would let me rate 4.5, but it is a five star)  This is a delicious, moist and tasty recipe as is.  Very difficult to find a gluten free banana bread recipe that creates a very moist, tasty outcome. Easy to make and very flavorful.  I love that it makes two loaves and you don&#39;t need to put butter on the finished product for more moisture.  I would like to try some other alterations like coconut oil, yogurt option, brown sugar or honey, (less sugar) options as healthier choices.  But, it&#39;s a must try recipe. You won&#39;t be disappointed especially if you use 5 &#34;overripe&#34; bananas and follow recipe as is.   Thank you for sharing."
58,74,26937,Pineapple Pudding Cake,sp_aUSaElGf_26937_c_114198,u_1oKVdVhImOgcMaiAB9iZUKsIAid,JulesK,1,1622716907,0,1,0,5,193,Also used a regular cake mix.
20,39,28058,Shrimp Scampi,sp_aUSaElGf_28058_c_396076,u_1oKVyS7GaGSCgbaAJtr1jBji3K3,krysfielder,1,1622718304,0,0,0,5,100,I made this for a family gathering. I was pleasantly surprised how easy and delicious it was!
117,74,26937,Pineapple Pudding Cake,sp_aUSaElGf_26937_c_174708,u_1oKWDbOZ96MZYz1t5m4XzVK5BkF,cansas,1,1622717190,0,0,0,5,100,"I have made this cake in one form or another for years and it is always a big hit with family, friends and co- workers."
12,70,32264,Easy Chicken Enchiladas,sp_aUSaElGf_32264_c_399198,u_1oKW7jw4UcoJM2s1kLccbc04DxA,mimirita,1,1622718307,0,0,0,5,100,I used warmed corn tortillas for improved flavor.  Ended up using tomatillo salsa which was what I had on hand. This is a very easy and versatile recipe. Family loved it!
135,17,36450,Fluffy Key Lime Pie,sp_aUSaElGf_36450_c_336661,u_1oKVZstzPyrpJQW05uCZgBhb8Mi,golfbaker,1,1622717997,0,0,0,0,100,This was easy to make and made a hit at our party on Sat.  I also like that you can change the flavor.
17,70,32264,Easy Chicken Enchiladas,sp_aUSaElGf_32264_c_398941,u_1oKcqF6DdEOkZqZJ8MEprF2gc48,WennonaHenson,1,1622718319,0,1,0,5,193,I used refried beans on bottom of pan then added the enchiladas. This has o be the best recipe for enchiladas. YUMMY
6,41,35948,Caramel-Pecan Cheesecake Pie,sp_aUSaElGf_35948_c_392782,u_1oKcq4rbxcpKRv2JAhLrKjyU8OK,Jill,1,1622718291,0,4,2,4,235,I have found out a few things making this recipe.  1) use ice cream topping (I used Smuckers) and NOT SYRUP.  The syrup doesnâ€™t set up.  2) it needs to cook about 15 minutes longer than the recipe says.  Always delicious and a new favorite.
140,65,12347,Creamy Coleslaw,sp_aUSaElGf_12347_c_301668,u_1oKYN6e7EAcuH95huBymOmdZMJg,bittie629,1,1622717815,0,0,0,0,100,This coleslaw is sooo good! It was a hit with all of my friends. Because of the variety of spices this coleslaw was fresh and tasty.
59,21,33206,Pineapple Orange Cake,sp_aUSaElGf_33206_c_272124,u_1oKac4lbqZ3mMLIYPWS3P2mVCHh,vicki_j,1,1622717716,0,0,0,4,100,"Simple and good.  (However, I didn&#39;t do the lo-cal, lo-fat, no-yolk method. w/o guilt.)  Next time I will use mandarin oranges instead of pineapple in the topping as well as in the cake.  The pineapple overpowers the orange flavor, which I love, to almost non-existent."
21,62,1152,Pork Chops with Scalloped Potatoes,sp_aUSaElGf_1152_c_428309,u_1oKbZfEfzKx7qRWV7peI80BPqA6,Teresa,1,1622648879,0,7,2,0,303,"I think my family must have been last :) We never made separate white sauce.. we layered potatoes, flour, butter pats , salt and pepper..then we poured milk over the top ...if we had pork chops as our meat we put them on top of the potatoes.."
4,93,42873,Teriyaki Chicken Thighs,sp_aUSaElGf_42873_c_1xYZktPsalxCrfddkzC5Br85gIL,u_vYPk5diFjt8S,Patrica390,1,1630534129,0,11,3,5,770,"A good recipe.  I used only 1/3 c. sugar, still a good flavor.  I did sear the chicken first, placed the slow cooker on high for an hour then finished on low for only 2 hours. The chicken was so tender."
14,61,17022,Vegetarian Linguine,sp_aUSaElGf_17022_c_312030,u_1oKX7cV3yzfpMU1TF6lVs1jKwlP,cariboocook,1,1622717876,0,3,0,5,297,This is delicious.  I will  definitely be making this often.  The only problem I had was the cheese melting and clumping together when I mixed it into the vegies and linguine.  The next time I make it I will add the basil to the vegies and linguine mixture and toss. Then only sprinkle the cheeses on top to serve.  Thanks for a great tasting recipe.
83,89,1324,Porcupine Meatballs,sp_aUSaElGf_1324_c_291119,u_1oKX1t6hMHLITAN7bfF7C3XBy1L,chrissellscandles,1,1622717802,0,0,0,5,100,These are soooo yummy!
160,18,2872,Stuffed Pepper Soup,sp_aUSaElGf_2872_c_151288,u_1oKVbtM89benG9VYqdxWfsWF217,lilbitandme,1,1622717066,0,0,0,5,100,GREAT soup!! Let alone from my Mom in laws hometown!!!! AWESOME!
36,43,33457,Chunky Apple Cake,sp_aUSaElGf_33457_c_147719,u_1oKVZpdzBp5PQHOM4PGQOZo1ujc,meaganteal,1,1622717092,0,1,0,5,193,Great cake!! I did toss the apples in some butter and cinnamon sugar before adding them to the cake mix.
99,93,42873,Teriyaki Chicken Thighs,sp_aUSaElGf_42873_c_248251,u_1oKVdbeyIGYYyoSvg3YzfUKSM7B,obsessedwithfood,1,1622717553,0,0,0,5,100,"My family devoured this chicken.  The sauce is excellent and goes great over rice.  I could not find boneless skinless chicken thighs at the grocery store so I used bone-in chicken thighs that I took the skin off of.  I tried boneless skinless chicken breasts once but have to say the bone-in thighs gave it more flavor.  However, both are good."
23,1,14299,Creamy White Chili,sp_aUSaElGf_14299_c_1vFabyuTl4d81ivTsJDdxKOnb0c,u_PbmqE1O8NisP,Carole368,1,1626160365,1,5,29,0,530,This is just White Chicken Chili with I first experinced eating at at local restaurant in Indianapolis which was recommended to me by the waiter. It&#39;s delicious! But that is what it is called - White Chicken Chili.
83,15,10252,Liâ€™l Cheddar Meat Loaves,sp_aUSaElGf_10252_c_321914,u_1oKVsXkbAKGcubUKFZanzdLW3v2,smeloche63,1,1622717945,0,0,0,5,100,This mini meatloaf recipe is a staple in my household!!  Very delicious!!
494,3,2832,Cheeseburger Soup,sp_aUSaElGf_2832_c_249478,u_1oKYPzdCa9gTYNDpcPdzZBxBtgl,Christina123,1,1622717571,0,0,0,5,100,"My family LOVED this soup. We all added hamburger pickle slices to our individual bowls and it gave it a whole new flavor, fantastic!"
90,78,36217,Creamy Macaroni and Cheese,sp_aUSaElGf_36217_c_232957,u_1oKVa2fPtT5nLm5ML0xYxnDMI1T,johnsen,1,1622717461,0,0,0,5,100,"little dry, added pasta water.Husband loves it."
22,87,11330,Twice-Baked Potato Casserole,sp_aUSaElGf_11330_c_118911,u_1oKVZzhQe2T1Ff5kFXACK2mhXml,ebramkamp,20,1622716922,0,3,0,5,297,Before I made this I read all the reviews.  Based on those I added 3 large potatoes and cut the quantity of sour cream in half. The dish was perfect with those changes.
101,22,1081,Baked Spaghetti,sp_aUSaElGf_1081_c_196486,u_1oKW64VumkGJAsYe55V0Mc4zevZ,lmenard1,1,1622717314,0,0,0,5,100,"I made this recipe about two weeks ago and my husband raved about it.  It makes quite a bit, so we refridged the remainder, reheated it next day at lunch and took the rest to our pastor and wife who were travelling.  Everyone was delighted with it.  Tonight,  I am making it again for family that is coming to dinner.I did do one extra item for this meal though.  I added a CAN of Hunt&#39;s spaghetti sauce with the tomatoes and about a 1/4 of a teaspoon of thyme to boot.  MMMMM good stuff, this."
78,36,1196,Pumpkin Bread,sp_aUSaElGf_1196_c_119562,u_1oKVkb4f7J8l6XL2TYDecV9tGct,MsFyfe,1,1622716937,0,0,0,5,100,Best pumpkin bread I ever had. Add 2-3 tbsp extra flour. I also added walnuts and pecans....yum
95,69,39545,White Bean Chicken Chili,sp_aUSaElGf_39545_c_255285,u_1oKYtUtiOadl4fxkkcKSBZnYKK2,mamachar,1,1622717635,0,0,0,5,100,My husband works evenings so I cook on the weekend for the whole week.  This was so easy and sooo delicious!  I got to have a small bowl before he took the WHOLE  POT to work to share with his co-workers!  He gave me the message they want more!!
114,47,15805,Bruschetta Chicken,sp_aUSaElGf_15805_c_112104,u_1oKVbIHruBDKX5VYSzYAzERKaeZ,Koots,1,1622716903,0,0,0,5,100,"Absolutely outstanding, It&#39;s all I could think about today"
